ticker,company,industry,datereleased,fourmonthslater,numberofchanges,pricechange
CTAS,Cintas Corporation,Industrials,7/29/16,11/26/16,1094,0.099969776
ADP,Automatic Data Processing,Information Technology,8/5/16,12/3/16,4563,0.068418212
KLAC,KLA-Tencor Corp.,Information Technology,8/5/16,12/3/16,8397,-0.003108116
STX,Seagate Technology,Information Technology,8/5/16,12/3/16,3496,0.231079854
PG,Procter & Gamble,Consumer Staples,8/9/16,12/7/16,3028,-0.013490788
NWS,News Corp. Class B,Consumer Discretionary,8/12/16,12/10/16,7186,-0.110334084
LRCX,Lam Research,Information Technology,8/17/16,12/15/16,19798,0.185374132
COTY,"Coty, Inc",Consumer Staples,8/18/16,12/16/16,33983,-0.341626363
EL,Estee Lauder Cos.,Consumer Staples,8/24/16,12/22/16,1880,-0.122828709
LLTC,Linear Technology Corp.,Information Technology,8/25/16,12/23/16,13684,0.075419034
PH,Parker-Hannifin,Industrials,8/26/16,12/24/16,427,0.164064473
HRS,Harris Corporation,Information Technology,8/29/16,12/27/16,3731,0.128763666
WDC,Western Digital,Information Technology,8/29/16,12/27/16,44049,0.503211065
SYY,Sysco Corp.,Consumer Staples,8/30/16,12/28/16,7845,0.080135307
CSCO,Cisco Systems,Information Technology,9/8/16,1/6/17,8214,-0.023147409
CPB,Campbell Soup,Consumer Staples,9/22/16,1/20/17,4670,0.148538427
COST,Costco Co.,Consumer Staples,10/12/16,2/9/17,558,0.142815798
MON,Monsanto Co.,Materials,10/19/16,2/16/17,5541,0.063998178
MON,Monster Beverage,Consumer Staples,10/19/16,2/16/17,5541,0.063998178
AZO,AutoZone Inc,Consumer Discretionary,10/24/16,2/21/17,2483,-0.016309439
AAPL,Apple Inc.,Information Technology,10/26/16,2/23/17,2361,0.192369195
ACN,Accenture plc,Information Technology,10/28/16,2/25/17,6026,0.067087421
MU,Micron Technology,Information Technology,10/28/16,2/25/17,11137,0.351162712
QCOM,QUALCOMM Inc.,Information Technology,11/2/16,3/2/17,18003,-0.145296724
FFIV,F5 Networks,Information Technology,11/4/16,3/4/17,1920,0.052604429
BEN,Franklin Resources,Financials,11/14/16,3/14/17,5958,0.101280164
ROK,Rockwell Automation Inc.,Industrials,11/15/16,3/15/17,2118,0.178107223
TEL,TE Connectivity Ltd.,Information Technology,11/15/16,3/15/17,51575,0.144335658
TEL,"Tegna, Inc.",Consumer Discretionary,11/15/16,3/15/17,51575,0.144335658
TDG,TransDigm Group,Industrials,11/15/16,3/15/17,3519,-0.10489733
V,Visa Inc.,Information Technology,11/15/16,3/15/17,27052,0.149048632
EMR,Emerson Electric Company,Industrials,11/16/16,3/16/17,1667,0.103950048
HOLX,Hologic,Health Care,11/17/16,3/17/17,7036,0.103939808
DHI,D. R. Horton,Consumer Discretionary,11/18/16,3/18/17,6561,0.187488444
DHI,Danaher Corp.,Health Care,11/18/16,3/18/17,6561,0.187488444
SBUX,Starbucks Corp.,Consumer Discretionary,11/18/16,3/18/17,2568,0.0046862
APD,Air Products & Chemicals Inc,Materials,11/21/16,3/21/17,4206,-0.017722644
TSN,Tyson Foods,Consumer Staples,11/21/16,3/21/17,2066,0.088996768
ABC,AmerisourceBergen Corp,Health Care,11/22/16,3/22/17,5995,0.0996704
JEC,Jacobs Engineering Group,Industrials,11/22/16,3/22/17,9114,-0.074119976
SWKS,Skyworks Solutions,Information Technology,11/22/16,3/22/17,1861,0.222683538
BDX,Becton Dickinson,Health Care,11/23/16,3/23/17,3788,0.095249553
HP,Helmerich & Payne,Energy,11/23/16,3/23/17,7291,-0.051959438
JCI,Johnson Controls International,Industrials,11/23/16,3/23/17,104836,-0.079396485
DIS,The Walt Disney Company,Consumer Discretionary,11/23/16,3/23/17,1039,0.151078786
VAR,Varian Medical Systems,Health Care,11/23/16,3/23/17,12842,-0.003056178
WRK,WestRock Company,Materials,11/25/16,3/25/17,15064,0.032905042
MNK,Mallinckrodt Plc,Health Care,11/29/16,3/29/17,44538,-0.130675282
HPE,Hewlett Packard Enterprise,Information Technology,12/15/16,4/14/17,9473,-0.239678648
HPQ,HP Inc.,Information Technology,12/15/16,4/14/17,5953,0.182501256
DE,Deere & Co.,Industrials,12/19/16,4/18/17,4694,0.072935551
A,Agilent Technologies Inc,Health Care,12/20/16,4/19/17,5762,0.154636505
HRL,Hormel Foods Corp.,Consumer Staples,12/21/16,4/20/17,6,0.003201442
COO,The Cooper Companies,Health Care,12/22/16,4/21/17,10514,0.15062183
MKC,McCormick & Co.,Consumer Staples,1/25/17,5/25/17,4784,0.053463458
URI,"United Rentals, Inc.",Industrials,1/25/17,5/25/17,2201,-0.02450554
KSU,Kansas City Southern,Industrials,1/27/17,5/27/17,2441,0.053139535
NFLX,Netflix Inc.,Information Technology,1/27/17,5/27/17,4252,-0.008915437
NOC,Northrop Grumman Corp.,Industrials,1/30/17,5/30/17,10471,0.077369657
PHM,Pulte Homes Inc.,Consumer Discretionary,2/1/17,6/1/17,1137,0.103840584
BIIB,BIOGEN IDEC Inc.,Health Care,2/2/17,6/2/17,9490,0.03114703
DD,Du Pont (E.I.),Materials,2/2/17,6/2/17,144,0.03291613
MTD,Mettler Toledo,Health Care,2/2/17,6/2/17,1964,0.129485269
CMCSA,Comcast Corp.,Consumer Discretionary,2/3/17,6/3/17,4241,0.014095067
FB,"Facebook, Inc.",Information Technology,2/3/17,6/3/17,12762,0.097877595
HBI,Hanesbrands Inc,Consumer Discretionary,2/3/17,6/3/17,4089,0.175200477
UNP,Union Pacific,Industrials,2/3/17,6/3/17,514,0.00357073
DLPH,Delphi Automotive,Consumer Discretionary,2/6/17,6/6/17,6413,0.056557695
EBAY,eBay Inc.,Information Technology,2/6/17,6/6/17,3089,0.015610366
GD,General Dynamics,Industrials,2/6/17,6/6/17,1069,0.032428064
ISRG,Intuitive Surgical Inc.,Health Care,2/6/17,6/6/17,13572,0.155313758
NSC,Norfolk Southern Corp.,Industrials,2/6/17,6/6/17,3281,-0.029198297
CMG,Chipotle Mexican Grill,Consumer Discretionary,2/7/17,6/7/17,41102,0.20005518
CMS,CMS Energy,Utilities,2/7/17,6/7/17,2318,0.054340205
GM,General Motors,Consumer Discretionary,2/7/17,6/7/17,5329,-0.01855001
LUV,Southwest Airlines,Industrials,2/7/17,6/7/17,3356,0.050656367
TROW,T. Rowe Price Group,Financials,2/7/17,6/7/17,6038,0.071260872
BHI,Baker Hughes Inc,Energy,2/8/17,6/8/17,7841,-0.027141923
BA,Boeing Company,Industrials,2/8/17,6/8/17,1603,0.094560803
GT,Goodyear Tire & Rubber,Consumer Discretionary,2/8/17,6/8/17,2438,0.112356081
KMB,Kimberly-Clark,Consumer Staples,2/8/17,6/8/17,929,0.075338445
PYPL,PayPal,Information Technology,2/8/17,6/8/17,28796,0.071673188
UNH,United Health Group Inc.,Health Care,2/8/17,6/8/17,1837,0.071661138
MMM,3M Company,Industrials,2/9/17,6/9/17,405,0.079834564
AN,AutoNation Inc,Consumer Discretionary,2/9/17,6/9/17,2422,-0.078141418
BWA,BorgWarner,Consumer Discretionary,2/9/17,6/9/17,4309,-0.010193526
CVS,CVS Health,Consumer Staples,2/9/17,6/9/17,9085,0.034029342
DOW,Dow Chemical,Materials,2/9/17,6/9/17,139999,0.035205269
EQT,EQT Corporation,Energy,2/9/17,6/9/17,3702,-0.007058127
LMT,Lockheed Martin Corp.,Industrials,2/9/17,6/9/17,11097,0.060119387
MAS,Masco Corp.,Industrials,2/9/17,6/9/17,6322,0.02934682
OMC,Omnicom Group,Consumer Discretionary,2/9/17,6/9/17,1436,-0.010096304
REGN,Regeneron,Health Care,2/9/17,6/9/17,14173,0.028111097
RAI,Reynolds American Inc.,Consumer Staples,2/9/17,6/9/17,13168,0.060542062
SNA,Snap-On Inc.,Consumer Discretionary,2/9/17,6/9/17,1885,0.042884453
SYK,Stryker Corp.,Health Care,2/9/17,6/9/17,6261,0.081472124
AMZN,Amazon.com Inc,Consumer Discretionary,2/10/17,6/10/17,1637,0.090155384
CELG,Celgene Corp.,Health Care,2/10/17,6/10/17,4079,0.066257209
CERN,Cerner,Health Care,2/10/17,6/10/17,10648,0.152427146
DOV,Dover Corp.,Industrials,2/10/17,6/10/17,4823,0.010964007
ITW,Illinois Tool Works,Industrials,2/10/17,6/10/17,2727,0.056573438
KMI,Kinder Morgan,Energy,2/10/17,6/10/17,3113,-0.078291859
AJG,Arthur J. Gallagher & Co.,Financials,2/13/17,6/13/17,8604,0.019583489
BCR,Bard (C.R.) Inc.,Health Care,2/13/17,6/13/17,44111,0.058938477
CMI,Cummins Inc.,Industrials,2/13/17,6/13/17,5143,-0.037514281
EXC,Exelon Corp.,Utilities,2/13/17,6/13/17,15199,-0.001424473
HCP,HCP Inc.,Real Estate,2/13/17,6/13/17,21030,0.054132901
IR,Ingersoll-Rand PLC,Industrials,2/13/17,6/13/17,2694,0.014491064
RHI,Robert Half International,Industrials,2/13/17,6/13/17,2592,-0.002017583
VNO,Vornado Realty Trust,Real Estate,2/13/17,6/13/17,4038,-0.045561288
WHR,Whirlpool Corp.,Consumer Discretionary,2/13/17,6/13/17,3426,-0.016783925
WHR,Whole Foods Market,Consumer Staples,2/13/17,6/13/17,3426,-0.016783925
AMGN,Amgen Inc,Health Care,2/14/17,6/14/17,5297,-0.035763225
AIZ,Assurant Inc,Financials,2/14/17,6/14/17,17136,0.003938116
CSX,CSX Corp.,Industrials,2/14/17,6/14/17,1476,0.040317028
ESRX,Express Scripts,Health Care,2/14/17,6/14/17,23877,-0.03705291
ILMN,Illumina Inc,Health Care,2/14/17,6/14/17,3615,0.077222403
INCY,Incyte,Health Care,2/14/17,6/14/17,12166,-0.001702879
NBL,Noble Energy Inc,Energy,2/14/17,6/14/17,63654,-0.092961482
PM,Philip Morris International,Consumer Staples,2/14/17,6/14/17,1616,0.078467161
R,Ryder System,Industrials,2/14/17,6/14/17,6386,0.019424507
R,"S&P Global, Inc.",Financials,2/14/17,6/14/17,6386,0.019424507
VTR,Ventas Inc,Real Estate,2/14/17,6/14/17,7106,0.06716418
CMA,Comerica Inc.,Financials,2/15/17,6/15/17,3921,-0.05200296
MA,Mastercard Inc.,Information Technology,2/15/17,6/15/17,9726,0.047012058
PEP,PepsiCo Inc.,Consumer Staples,2/15/17,6/15/17,16922,0.070075109
RTN,Raytheon Co.,Industrials,2/15/17,6/15/17,5288,0.019003941
RTN,Realty Income Corporation,Real Estate,2/15/17,6/15/17,5288,0.019003941
SEE,Sealed Air,Materials,2/15/17,6/15/17,5577,-0.078094829
SWK,Stanley Black & Decker,Consumer Discretionary,2/15/17,6/15/17,1689,0.0905792
MOS,The Mosaic Company,Materials,2/15/17,6/15/17,10629,-0.203535098
ALXN,Alexion Pharmaceuticals,Health Care,2/16/17,6/16/17,9086,-0.089500714
CTXS,Citrix Systems,Information Technology,2/16/17,6/16/17,6111,0.046659944
ED,Consolidated Edison,Utilities,2/16/17,6/16/17,906,0.053708412
FLS,Flowserve Corporation,Industrials,2/16/17,6/16/17,4479,-0.028246736
PCG,PG&E Corp.,Utilities,2/16/17,6/16/17,15937,0.069940412
PPG,PPG Industries,Materials,2/16/17,6/16/17,1413,0.040974797
ZTS,Zoetis,Health Care,2/16/17,6/16/17,7321,0.028746254
ABT,Abbott Laboratories,Health Care,2/17/17,6/17/17,57642,-0.0098678
ABBV,AbbVie,Health Care,2/17/17,6/17/17,276,0.042812455
ALLE,Allegion,Industrials,2/17/17,6/17/17,8705,0.063018243
ALL,Allstate Corp,Financials,2/17/17,6/17/17,13605,0.000992812
AXP,American Express Co,Financials,2/17/17,6/17/17,14119,0.008010763
APH,Amphenol Corp,Information Technology,2/17/17,6/17/17,4696,0.021854823
ADM,Archer-Daniels-Midland Co,Consumer Staples,2/17/17,6/17/17,980,0.004699105
ADM,Arconic Inc,Industrials,2/17/17,6/17/17,980,0.004699105
CBS,CBS Corp.,Consumer Discretionary,2/17/17,6/17/17,4366,0.048141426
EW,Edwards Lifesciences,Health Care,2/17/17,6/17/17,1595,0.097726813
FLR,Fluor Corp.,Industrials,2/17/17,6/17/17,3902,-0.101904887
HUM,Humana Inc.,Health Care,2/17/17,6/17/17,7251,0.0491473
IDXX,IDEXX Laboratories,Health Care,2/17/17,6/17/17,6311,0.121563724
INTC,Intel Corp.,Information Technology,2/17/17,6/17/17,4900,-0.008223684
LYB,LyondellBasell,Materials,2/17/17,6/17/17,2215,-0.071238755
NOV,National Oilwell Varco Inc.,Energy,2/17/17,6/17/17,6389,-0.092413057
NLSN,Nielsen Holdings,Industrials,2/17/17,6/17/17,1645,-0.084157156
PSX,Phillips 66,Energy,2/17/17,6/17/17,1669,-0.02936697
PXD,Pioneer Natural Resources,Energy,2/17/17,6/17/17,16095,-0.090272431
PRU,Prudential Financial,Financials,2/17/17,6/17/17,9340,-0.049140482
RSG,Republic Services Inc,Industrials,2/17/17,6/17/17,2798,0.048676907
STT,State Street Corp.,Financials,2/17/17,6/17/17,28226,-0.032179534
TRIP,TripAdvisor,Consumer Discretionary,2/17/17,6/17/17,18339,-0.093710134
TRIP,Twenty-First Century Fox Class A,Consumer Discretionary,2/17/17,6/17/17,18339,-0.093710134
VRSN,Verisign Inc.,Information Technology,2/17/17,6/17/17,9703,0.074726534
WYN,Wyndham Worldwide,Consumer Discretionary,2/17/17,6/17/17,3793,0.064895632
BBT,BB&T Corporation,Financials,2/21/17,6/21/17,61685,-0.090018834
BMY,Bristol-Myers Squibb,Health Care,2/21/17,6/21/17,5877,-0.01738318
CBOE,CBOE Holdings,Financials,2/21/17,6/21/17,26897,0.03385535
CNC,Centene Corporation,Health Care,2/21/17,6/21/17,12133,0.020631816
COP,ConocoPhillips,Energy,2/21/17,6/21/17,2638,-0.003739871
FE,FirstEnergy Corp,Utilities,2/21/17,6/21/17,1,-0.021385254
HOG,Harley-Davidson,Consumer Discretionary,2/21/17,6/21/17,3305,-0.011552599
HSIC,Henry Schein,Health Care,2/21/17,6/21/17,6079,-0.020865852
IPG,Interpublic Group,Consumer Discretionary,2/21/17,6/21/17,1046,0.031144074
K,Kellogg Co.,Consumer Staples,2/21/17,6/21/17,8793,-0.019311784
LLY,Lilly (Eli) & Co.,Health Care,2/21/17,6/21/17,3698,0.019661535
MAR,Marriott Int'l.,Consumer Discretionary,2/21/17,6/21/17,8397,0.057931363
MSI,Motorola Solutions Inc.,Information Technology,2/21/17,6/21/17,4117,0.055323987
NFX,Newfield Exploration Co,Energy,2/21/17,6/21/17,16746,-0.178630258
NEM,News Corp. Class A,Consumer Discretionary,2/21/17,6/21/17,158992,-0.087025195
PCAR,PACCAR Inc.,Industrials,2/21/17,6/21/17,656,-0.043769015
PNR,Pentair Ltd.,Industrials,2/21/17,6/21/17,1982,0.060243719
SLG,SL Green Realty,Real Estate,2/21/17,6/21/17,5271,-0.034305623
TSO,Tesoro Petroleum Co.,Energy,2/21/17,6/21/17,6201,-0.120171733
HSY,The Hershey Company,Consumer Staples,2/21/17,6/21/17,1537,-0.004283269
UDR,UDR Inc,Real Estate,2/21/17,6/21/17,7491,0.015946773
UPS,United Parcel Service,Industrials,2/21/17,6/21/17,2746,-0.018102525
VRSK,Verisk Analytics,Industrials,2/21/17,6/21/17,5578,-0.041554172
VZ,Verizon Communications,Telecommunications Services,2/21/17,6/21/17,20334,-0.032697209
AAL,American Airlines Group,Industrials,2/22/17,6/22/17,51875,-0.02374782
CCI,Crown Castle International Corp.,Real Estate,2/22/17,6/22/17,2935,0.071634037
CCI,CSRA Inc.,Information Technology,2/22/17,6/22/17,2935,0.071634037
ETFC,E*Trade,Financials,2/22/17,6/22/17,11106,-0.073340523
ETN,Eaton Corporation,Industrials,2/22/17,6/22/17,574,0.029537648
EFX,Equifax Inc.,Industrials,2/22/17,6/22/17,5279,0.067097981
XOM,Exxon Mobil Corp.,Energy,2/22/17,6/22/17,489,0.000988533
FSLR,First Solar Inc,Information Technology,2/22/17,6/22/17,20969,-0.203455466
GRMN,Garmin Ltd.,Consumer Discretionary,2/22/17,6/22/17,4038,-0.067955899
GGP,General Growth Properties Inc.,Real Estate,2/22/17,6/22/17,1564,-0.068485431
HAS,Hasbro Inc.,Consumer Discretionary,2/22/17,6/22/17,6481,-0.028435519
HBAN,Huntington Bancshares,Financials,2/22/17,6/22/17,5436,-0.098416232
IP,International Paper,Materials,2/22/17,6/22/17,1673,0.019027504
LEG,Leggett & Platt,Consumer Discretionary,2/22/17,6/22/17,1619,0.073404328
MTB,M&T Bank Corp.,Financials,2/22/17,6/22/17,38,-0.077814385
NI,NiSource Inc.,Utilities,2/22/17,6/22/17,3042,0.044022486
DGX,Quest Diagnostics,Health Care,2/22/17,6/22/17,3405,0.085518854
SHW,Sherwin-Williams,Materials,2/22/17,6/22/17,6518,0.04168678
SO,Southern Co.,Utilities,2/22/17,6/22/17,37983,0.020208164
TXT,Textron Inc.,Industrials,2/22/17,6/22/17,764,-0.035746545
UNM,Unum Group,Financials,2/22/17,6/22/17,2600,-0.057752038
HCN,Welltower Inc.,Real Estate,2/22/17,6/22/17,4655,0.08833092
WU,Western Union Co,Information Technology,2/22/17,6/22/17,14730,-0.0028973
WMB,Williams Cos.,Energy,2/22/17,6/22/17,9994,0.0828275
WMB,Willis Towers Watson,Financials,2/22/17,6/22/17,9994,0.0828275
AIG,"American International Group, Inc.",Financials,2/23/17,6/23/17,96,-0.063195129
AMP,Ameriprise Financial,Financials,2/23/17,6/23/17,51587,-0.006974165
AME,AMETEK Inc,Industrials,2/23/17,6/23/17,5912,0.006832249
AVY,Avery Dennison Corp,Materials,2/23/17,6/23/17,5178,0.024452728
BAC,Bank of America Corp,Financials,2/23/17,6/23/17,15513,-0.058571157
BAX,Baxter International Inc.,Health Care,2/23/17,6/23/17,3857,0.052299589
BSX,Boston Scientific,Health Care,2/23/17,6/23/17,6402,0.022058824
CTL,CenturyLink Inc,Telecommunications Services,2/23/17,6/23/17,29380,0.055050455
CF,CF Industries Holdings Inc,Materials,2/23/17,6/23/17,23057,-0.164676304
SCHW,Charles Schwab Corporation,Financials,2/23/17,6/23/17,4444,-0.0620757
CVX,Chevron Corp.,Energy,2/23/17,6/23/17,4335,-0.055305352
CI,CIGNA Corp.,Health Care,2/23/17,6/23/17,4719,0.053629967
CL,Colgate-Palmolive,Consumer Staples,2/23/17,6/23/17,2107,-0.011610377
DFS,Discover Financial Services,Financials,2/23/17,6/23/17,4397,-0.066750589
DNB,Dun & Bradstreet,Industrials,2/23/17,6/23/17,5206,-0.003511412
EQR,Equity Residential,Real Estate,2/23/17,6/23/17,5308,0.034357899
EXPD,Expeditors Int'l,Industrials,2/23/17,6/23/17,2098,0.003570809
FIS,Fidelity National Information Services,Information Technology,2/23/17,6/23/17,7155,-0.01482867
FISV,Fiserv Inc,Information Technology,2/23/17,6/23/17,853,0.025152297
HES,Hess Corporation,Energy,2/23/17,6/23/17,974,-0.102465448
IVZ,Invesco Ltd.,Financials,2/23/17,6/23/17,13680,-0.044848485
IVZ,Iron Mountain Incorporated,Real Estate,2/23/17,6/23/17,13680,-0.044848485
JBHT,J. B. Hunt Transport Services,Industrials,2/23/17,6/23/17,14175,-0.07748434
LNC,Lincoln National,Financials,2/23/17,6/23/17,5391,-0.088385371
MAT,Mattel Inc.,Consumer Discretionary,2/23/17,6/23/17,3764,-0.012534351
NEE,NextEra Energy,Utilities,2/23/17,6/23/17,1,0.037702795
OXY,Occidental Petroleum,Energy,2/23/17,6/23/17,54983,-0.051954008
PFE,Pfizer Inc.,Health Care,2/23/17,6/23/17,7743,-0.012331239
RCL,Royal Caribbean Cruises Ltd,Consumer Discretionary,2/23/17,6/23/17,19688,0.01884228
SYF,Synchrony Financial,Financials,2/23/17,6/23/17,6892,-0.088725086
TXN,Texas Instruments,Information Technology,2/23/17,6/23/17,2288,0.034612381
TWX,Time Warner Inc.,Consumer Discretionary,2/23/17,6/23/17,16213,0.032930849
TSCO,Tractor Supply Company,Consumer Discretionary,2/23/17,6/23/17,2782,-0.076056366
USB,U.S. Bancorp,Financials,2/23/17,6/23/17,5,-0.083398142
UAL,United Continental Holdings,Industrials,2/23/17,6/23/17,7171,-0.067060088
VLO,Valero Energy,Energy,2/23/17,6/23/17,2503,-0.026853588
VRTX,Vertex Pharmaceuticals Inc,Health Care,2/23/17,6/23/17,16299,0.361250355
VRTX,Viacom Inc.,Consumer Discretionary,2/23/17,6/23/17,16299,0.361250355
XL,XL Capital,Financials,2/23/17,6/23/17,17625,-0.012132678
AMG,Affiliated Managers Group Inc,Financials,2/24/17,6/24/17,1840,-0.02053203
AFL,AFLAC Inc,Financials,2/24/17,6/24/17,9713,0.034304825
LNT,Alliant Energy Corp,Utilities,2/24/17,6/24/17,5053,0.005060754
APA,Apache Corporation,Energy,2/24/17,6/24/17,3783,-0.077623583
AIV,Apartment Investment & Mgmt,Real Estate,2/24/17,6/24/17,2410,-0.04426125
AVB,"AvalonBay Communities, Inc.",Real Estate,2/24/17,6/24/17,4001,0.029642134
XEC,Cimarex Energy,Energy,2/24/17,6/24/17,7004,-0.072205023
CINF,Cincinnati Financial,Financials,2/24/17,6/24/17,1881,-0.034947927
CFG,Citizens Financial Group,Financials,2/24/17,6/24/17,5846,-0.037653531
KO,Coca Cola Company,Consumer Staples,2/24/17,6/24/17,5745,0.04045785
ECL,Ecolab Inc.,Materials,2/24/17,6/24/17,3297,0.009757228
ESS,"Essex Property Trust, Inc.",Real Estate,2/24/17,6/24/17,8510,0.019319226
FLIR,FLIR Systems,Information Technology,2/24/17,6/24/17,3289,-0.007897631
FCX,Freeport-McMoRan Inc.,Materials,2/24/17,6/24/17,17210,-0.055849057
HIG,Hartford Financial Svc.Gp.,Financials,2/24/17,6/24/17,53843,-0.015806401
HST,Host Hotels & Resorts,Real Estate,2/24/17,6/24/17,1,0.06951794
JNPR,Juniper Networks,Information Technology,2/24/17,6/24/17,12576,-0.018361617
LVLT,Level 3 Communications,Telecommunications Services,2/24/17,6/24/17,9784,0.045651813
MAC,Macerich,Real Estate,2/24/17,6/24/17,3695,-0.016217765
MAC,Macy's Inc.,Consumer Discretionary,2/24/17,6/24/17,3695,-0.016217765
MRO,Marathon Oil Corp.,Energy,2/24/17,6/24/17,5225,-0.040686586
MPC,Marathon Petroleum,Energy,2/24/17,6/24/17,4100,-0.029782091
MMC,Marsh & McLennan,Financials,2/24/17,6/24/17,14481,0.001645684
MLM,Martin Marietta Materials,Materials,2/24/17,6/24/17,7477,0.036426355
MAA,Mid-America Apartments,Real Estate,2/24/17,6/24/17,18702,0.003697671
MDLZ,Mondelez International,Consumer Staples,2/24/17,6/24/17,7180,-0.004486186
MCO,Moody's Corp,Financials,2/24/17,6/24/17,7537,0.018271692
MUR,Murphy Oil,Energy,2/24/17,6/24/17,8100,-0.049023091
PNW,Pinnacle West Capital,Utilities,2/24/17,6/24/17,5218,0.053904714
RF,Regions Financial Corp.,Financials,2/24/17,6/24/17,1603,-0.113815789
SCG,SCANA Corp,Utilities,2/24/17,6/24/17,8377,-0.029932278
SNI,Scripps Networks Interactive Inc.,Consumer Discretionary,2/24/17,6/24/17,5030,-0.06946508
STI,SunTrust Banks,Financials,2/24/17,6/24/17,8094,-0.074886202
TSS,Total System Services,Information Technology,2/24/17,6/24/17,5377,-0.028802849
WY,Weyerhaeuser Corp.,Real Estate,2/24/17,6/24/17,140303,0.042147319
WYNN,Wynn Resorts Ltd,Consumer Discretionary,2/24/17,6/24/17,6278,0.232847564
XEL,Xcel Energy Inc,Utilities,2/24/17,6/24/17,4448,0.043011192
AES,AES Corp,Utilities,2/27/17,6/27/17,1763,0.02513465
ADS,Alliance Data Systems,Information Technology,2/27/17,6/27/17,7265,0.056125099
MO,Altria Group Inc,Consumer Staples,2/27/17,6/27/17,3529,-0.0349326
AMT,American Tower Corp A,Real Estate,2/27/17,6/27/17,3028,0.102296559
COG,Cabot Oil & Gas,Energy,2/27/17,6/27/17,5214,0.103743753
CME,CME Group Inc.,Financials,2/27/17,6/27/17,3880,-0.025078196
